id,zone,municipality,area,station,eoi,type,component,fromTime,toTime,value,unit,latitude,longitude,timestep,index,color,isValid,isVisible
1528,Trondheim,Trondheim,Trondheim,E6-Tiller,NO0102A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,8.789409,µg/m³,63.35761,10.37174,3600,1,6ee86e,True,True
1786,Stor-Oslo,Oslo,Oslo,Sofienbergparken,NO0073A,Bybakgrunnsstasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,8.023128,µg/m³,59.92305,10.76574,3600,1,6ee86e,True,True
2076,Bergen,Bergen,Bergen,"Rolland, Åsane",NO0108A,Bybakgrunnsstasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,4.264669,µg/m³,60.462665,5.332447,3600,1,6ee86e,True,True
21,Stor-Oslo,Oslo,Oslo,Kirkeveien,NO0011A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,19.509644,µg/m³,59.93231,10.72455,3600,1,6ee86e,True,True
1230,Øst og Sørlandet,Grenland,Grenland,Sverresgate,NO0106A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,4.153707,µg/m³,59.13816,9.6522,3600,1,6ee86e,True,True
48,Vestlandet,Stavanger,Stavanger,Kannik,NO0076A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,20.256321,µg/m³,58.96422,5.72786,3600,1,6ee86e,True,True
56,Vestlandet,Stavanger,Stavanger,Våland,NO0065A,Bybakgrunnsstasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,7.51456,µg/m³,58.96165,5.7314,3600,1,6ee86e,True,True
2322,Stor-Oslo,Bærum,Bærum,Bekkestua,NO0114A,Bybakgrunnsstasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,13.76843,µg/m³,59.91822,10.58393,3600,1,6ee86e,True,True
2361,Øst og Sørlandet,Grenland,Grenland,Furulund,NO0115A,Industripåvirket stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,34.547431,µg/m³,59.057304,9.695568,3600,1,6ee86e,True,True
742,Øst og Sørlandet,Grenland,Grenland,Haukenes,NO0062A,Bakgrunnsstasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,0.640787,µg/m³,59.20243,9.4871,3600,1,6ee86e,True,True
9,Bergen,Bergen,Bergen,Danmarks plass,NO0059A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,32.752542,µg/m³,60.37408,5.34042,3600,1,6ee86e,True,True
44,Stor-Oslo,Oslo,Oslo,Alnabru,NO0057A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,24.841356,µg/m³,59.92769,10.84655,3600,1,6ee86e,True,True
2062,Øst og Sørlandet,Sarpsborg,Sarpsborg,Alvim,NO0110A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,8.905087,µg/m³,59.27377544,11.08919017,3600,1,6ee86e,True,True
540,Øst og Sørlandet,Lillehammer,Lillehammer,Bankplassen,NO0074A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,3.482888,µg/m³,61.11295,10.46487,3600,1,6ee86e,True,True
36,Stor-Oslo,Oslo,Oslo,Manglerud,NO0071A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,30.746657,µg/m³,59.89864,10.8149,3600,1,6ee86e,True,True
197,Øst og Sørlandet,Kristiansand,Kristiansand,Stener Heyerdahl,NO0063A,Bybakgrunnsstasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,5.449253,µg/m³,58.14888,7.99183,3600,1,6ee86e,True,True
3176,Vestlandet,Stavanger,Stavanger,Vågen,NO0141A,Bybakgrunnsstasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,5.700472,µg/m³,58.9726488545842,5.72649786093436,3600,1,6ee86e,True,True
735,Øst og Sørlandet,Grenland,Grenland,Lensmannsdalen,NO0061A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,9.071155,µg/m³,59.1593,9.63573,3600,1,6ee86e,True,True
1234,Øst og Sørlandet,Fredrikstad,Fredrikstad,St.Croix,NO0084A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,14.890463,µg/m³,59.21028,10.94535,3600,1,6ee86e,True,True
1042,Stor-Oslo,Oslo,Oslo,Hjortnes,NO0093A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,8.386207,µg/m³,59.91126,10.70398,3600,1,6ee86e,True,True
596,Stor-Oslo,Drammen,Drammen,Bangeløkka,NO0067A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,14.253191,µg/m³,59.73327,10.21167,3600,1,6ee86e,True,True
393,Troms og Finnmark,Tromsø,Tromsø,Hansjordnesbukta,NO0079A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,22.955289,µg/m³,69.65625,18.96372,3600,1,6ee86e,True,True
4793,Stor-Oslo,Bærum,Bærum,E18 Høvik stasjon,NO0153A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,29.159916,µg/m³,59.901395,10.588389,3600,1,6ee86e,True,True
4759,Stor-Oslo,Oslo,Oslo,Ring 3 Økern,NO0150A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,35.048905,µg/m³,59.928454,10.801863,3600,1,6ee86e,True,True
4764,Stor-Oslo,Oslo,Oslo,Vahl skole,NO0143A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,10.327466,µg/m³,59.9169444,10.766,3600,1,6ee86e,True,True
4768,Øst og Sørlandet,Hamar,Hamar,Vangsvegen-Disen,NO0151A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,24.412358,µg/m³,60.796459,11.096757,3600,1,6ee86e,True,True
4831,Stor-Oslo,Oslo,Oslo,Rv4 Linderud senter,NO0155A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,10.87954,µg/m³,59.943792,10.834621,3600,1,6ee86e,True,True
3119,Øst og Sørlandet,Kristiansand,Kristiansand,Bjørndalssletta,NO0134A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,19.298045,µg/m³,58.16232369,8.02377464,3600,1,6ee86e,True,True
4713,Stor-Oslo,Oslo,Oslo,Brynbanen,NO0149A,Bybakgrunnsstasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,9.203927,µg/m³,59.9156,10.82517,3600,1,6ee86e,True,True
3199,Stor-Oslo,Oslo,Oslo,Oslo Rådhus,NO0144A,Bybakgrunnsstasjon,NO2,2025-03-19T10:00:00+01:00,2025-03-19T11:00:00+01:00,6.1,µg/m³,59.912185,10.733669,3600,1,6ee86e,True,True
1683,Trondheim,Trondheim,Trondheim,Elgeseter,NO0060A,Veinær stasjon,NO2,2025-03-19T11:00:00+01:00,2025-03-19T12:00:00+01:00,27.998745,µg/m³,63.419239,10.395945,3600,1,6ee86e,True,True
