id,zone,municipality,area,station,eoi,type,component,fromTime,toTime,value,unit,latitude,longitude,timestep,index,color,isValid,isVisible
4790,Stor-Oslo,Drammen,Drammen,Bangeløkka,NO0067A,Veinær stasjon,PM10,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,68.487236,µg/m³,59.73327,10.21167,3600,2,ff9900,True,True
3121,Øst og Sørlandet,Kristiansand,Kristiansand,Bjørndalssletta,NO0134A,Veinær stasjon,PM10,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,15.004306,µg/m³,58.16232369,8.02377464,3600,1,6ee86e,True,True
3126,Stor-Oslo,Drammen,Drammen,Backeparken,NO0135A,Bybakgrunnsstasjon,PM10,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,54.2,µg/m³,59.749526,10.165301,3600,1,6ee86e,True,True
3171,Stor-Oslo,Oslo,Oslo,Spikersuppa,NO0140A,Bybakgrunnsstasjon,PM10,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,28.443972,µg/m³,59.914051,10.735978,3600,1,6ee86e,True,True
3124,Stor-Oslo,Drammen,Drammen,Vårveien,NO0136A,Veinær stasjon,PM10,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,119.3,µg/m³,59.753618,10.144397,3600,2,ff9900,True,True
4795,Stor-Oslo,Bærum,Bærum,E18 Høvik stasjon,NO0153A,Veinær stasjon,PM10,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,124.9,µg/m³,59.901395,10.588389,3600,3,ff0000,True,True
3142,Trondheim,Trondheim,Trondheim,Åsveien skole,NO0139A,Veinær stasjon,PM10,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,61.865957,µg/m³,63.415358,10.368372,3600,2,ff9900,True,True
545,Øst og Sørlandet,Lillehammer,Lillehammer,Lillehammer barnehage,NO0075A,Bybakgrunnsstasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,6.350078,µg/m³,61.12087,10.46563,3600,1,6ee86e,True,True
2948,Øst og Sørlandet,Lørenskog,Lørenskog,Solheim,NO0129A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,46.932133,µg/m³,59.928612,10.953203,3600,1,6ee86e,True,True
1662,Øst og Sørlandet,Gjøvik,Gjøvik,"Minnesundvegen, Gjøvik",NO0103A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,23.744166,µg/m³,60.79089,10.6967,3600,1,6ee86e,True,True
2705,Øst og Sørlandet,Elverum,Elverum,Leiret,NO0119A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,21.405206,µg/m³,60.883643,11.559301,3600,1,6ee86e,True,True
2942,Stor-Oslo,Oslo,Oslo,E6 Alna senter,NO0122A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,32.302117,µg/m³,59.92556,10.850367,3600,1,6ee86e,True,True
2970,Øst og Sørlandet,Tønsberg,Tønsberg,Nedre Langgate,NO0128A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,15.488082,µg/m³,59.263725,10.411165,3600,1,6ee86e,True,True
2724,Øst og Sørlandet,Grenland,Grenland,Knarrdalstranda,NO0118A,Bybakgrunnsstasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,20.586429,µg/m³,59.13354,9.6219,3600,1,6ee86e,True,True
2077,Bergen,Bergen,Bergen,Loddefjord,NO0109A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,13.369339,µg/m³,60.361135,5.23686,3600,1,6ee86e,True,True
2891,Bergen,Bergen,Bergen,Rådal,NO0121A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,25.442471,µg/m³,60.294268,5.324619,3600,1,6ee86e,True,True
3015,Vestlandet,Stavanger,Stavanger,Schancheholen,NO0125A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,29.548301,µg/m³,58.951877,5.721875,3600,1,6ee86e,True,True
2905,Bergen,Bergen,Bergen,Klosterhaugen,NO0120A,Bybakgrunnsstasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,8.23354,µg/m³,60.395929,5.312674,3600,1,6ee86e,True,True
1528,Trondheim,Trondheim,Trondheim,E6-Tiller,NO0102A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,20.154062,µg/m³,63.35761,10.37174,3600,1,6ee86e,True,True
1786,Stor-Oslo,Oslo,Oslo,Sofienbergparken,NO0073A,Bybakgrunnsstasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,27.022847,µg/m³,59.92305,10.76574,3600,1,6ee86e,True,True
2076,Bergen,Bergen,Bergen,"Rolland, Åsane",NO0108A,Bybakgrunnsstasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,4.727586,µg/m³,60.462665,5.332447,3600,1,6ee86e,True,True
1022,Stor-Oslo,Oslo,Oslo,Bygdøy Alle,NO0083A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,28.032731,µg/m³,59.9193,10.69651,3600,1,6ee86e,True,True
21,Stor-Oslo,Oslo,Oslo,Kirkeveien,NO0011A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,30.259632,µg/m³,59.93231,10.72455,3600,1,6ee86e,True,True
1230,Øst og Sørlandet,Grenland,Grenland,Sverresgate,NO0106A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,14.344843,µg/m³,59.13816,9.6522,3600,1,6ee86e,True,True
48,Vestlandet,Stavanger,Stavanger,Kannik,NO0076A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,18.969952,µg/m³,58.96422,5.72786,3600,1,6ee86e,True,True
56,Vestlandet,Stavanger,Stavanger,Våland,NO0065A,Bybakgrunnsstasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,18.950427,µg/m³,58.96165,5.7314,3600,1,6ee86e,True,True
2322,Stor-Oslo,Bærum,Bærum,Bekkestua,NO0114A,Bybakgrunnsstasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,21.363699,µg/m³,59.91822,10.58393,3600,1,6ee86e,True,True
2361,Øst og Sørlandet,Grenland,Grenland,Furulund,NO0115A,Industripåvirket stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,20.805955,µg/m³,59.057304,9.695568,3600,1,6ee86e,True,True
742,Øst og Sørlandet,Grenland,Grenland,Haukenes,NO0062A,Bakgrunnsstasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,1.92236,µg/m³,59.20243,9.4871,3600,1,6ee86e,True,True
9,Bergen,Bergen,Bergen,Danmarks plass,NO0059A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,31.119964,µg/m³,60.37408,5.34042,3600,1,6ee86e,True,True
44,Stor-Oslo,Oslo,Oslo,Alnabru,NO0057A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,41.044192,µg/m³,59.92769,10.84655,3600,1,6ee86e,True,True
2062,Øst og Sørlandet,Sarpsborg,Sarpsborg,Alvim,NO0110A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,16.70906,µg/m³,59.27377544,11.08919017,3600,1,6ee86e,True,True
540,Øst og Sørlandet,Lillehammer,Lillehammer,Bankplassen,NO0074A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,19.219408,µg/m³,61.11295,10.46487,3600,1,6ee86e,True,True
36,Stor-Oslo,Oslo,Oslo,Manglerud,NO0071A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,56.755234,µg/m³,59.89864,10.8149,3600,1,6ee86e,True,True
197,Øst og Sørlandet,Kristiansand,Kristiansand,Stener Heyerdahl,NO0063A,Bybakgrunnsstasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,7.740571,µg/m³,58.14888,7.99183,3600,1,6ee86e,True,True
3176,Vestlandet,Stavanger,Stavanger,Vågen,NO0141A,Bybakgrunnsstasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,14.97083,µg/m³,58.9726488545842,5.72649786093436,3600,1,6ee86e,True,True
735,Øst og Sørlandet,Grenland,Grenland,Lensmannsdalen,NO0061A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,14.147301,µg/m³,59.1593,9.63573,3600,1,6ee86e,True,True
1234,Øst og Sørlandet,Fredrikstad,Fredrikstad,St.Croix,NO0084A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,31.642631,µg/m³,59.21028,10.94535,3600,1,6ee86e,True,True
1042,Stor-Oslo,Oslo,Oslo,Hjortnes,NO0093A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,9.496911,µg/m³,59.91126,10.70398,3600,1,6ee86e,True,True
393,Troms og Finnmark,Tromsø,Tromsø,Hansjordnesbukta,NO0079A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,16.927153,µg/m³,69.65625,18.96372,3600,1,6ee86e,True,True
4793,Stor-Oslo,Bærum,Bærum,E18 Høvik stasjon,NO0153A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,45.236066,µg/m³,59.901395,10.588389,3600,1,6ee86e,True,True
4759,Stor-Oslo,Oslo,Oslo,Ring 3 Økern,NO0150A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,65.204688,µg/m³,59.928454,10.801863,3600,1,6ee86e,True,True
4764,Stor-Oslo,Oslo,Oslo,Vahl skole,NO0143A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,25.469365,µg/m³,59.9169444,10.766,3600,1,6ee86e,True,True
4768,Øst og Sørlandet,Hamar,Hamar,Vangsvegen-Disen,NO0151A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,11.854072,µg/m³,60.796459,11.096757,3600,1,6ee86e,True,True
4831,Stor-Oslo,Oslo,Oslo,Rv4 Linderud senter,NO0155A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,19.193908,µg/m³,59.943792,10.834621,3600,1,6ee86e,True,True
3119,Øst og Sørlandet,Kristiansand,Kristiansand,Bjørndalssletta,NO0134A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,13.3302,µg/m³,58.16232369,8.02377464,3600,1,6ee86e,True,True
4713,Stor-Oslo,Oslo,Oslo,Brynbanen,NO0149A,Bybakgrunnsstasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,24.747695,µg/m³,59.9156,10.82517,3600,1,6ee86e,True,True
3199,Stor-Oslo,Oslo,Oslo,Oslo Rådhus,NO0144A,Bybakgrunnsstasjon,NO2,2025-03-24T08:00:00+01:00,2025-03-24T09:00:00+01:00,28.8,µg/m³,59.912185,10.733669,3600,1,6ee86e,True,True
1683,Trondheim,Trondheim,Trondheim,Elgeseter,NO0060A,Veinær stasjon,NO2,2025-03-24T09:00:00+01:00,2025-03-24T10:00:00+01:00,18.836613,µg/m³,63.419239,10.395945,3600,1,6ee86e,True,True
